#begin document export_1106
19	_
20	_

#end document export_1222
#begin document export_1223
1	(1)
2	_
3	_

1	(2
2	_
3	(3)|2)
4	_
5	_
6	(4
7	4)
8	_
9	_

1	(5)
2	_
3	(6)
4	_
5	_
6	(1)
7	_
8	_
9	(7)
10	(2
11	_
12	(8
13	8)
14	_
15	_
16	_
17	(9
18	_
19	(10
20	_
21	10)|9)|2)
22	_
23	_

1	_
2	(11
3	(12
4	_
5	12)|11)
6	_
7	(13
8	_
9	13)
10	_
11	(14
12	_
13	14)
14	_
15	_

1	(9
2	_
3	9)
4	_
5	(15
6	15)
7	_
8	_
9	_
10	_
11	_
12	_

1	_
2	_
3	(16
4	_
5	(2
6	2)|16)
7	_
8	(17
9	17)
10	_
11	(18
12	_
13	_
14	_
15	_
16	_
17	_
18	(19)
19	_
20	(20)
21	_
22	(21)|18)
23	_

1	_
2	_
3	_
4	(4
5	_
6	_
7	(22
8	22)
9	_
10	(1)
11	_
12	_
13	_
14	(23
15	_
16	_
17	_
18	(19)|23)|4)
19	_

1	(24)
2	_
3	(25
4	_
5	25)
6	_
7	_
8	(26
9	26)
10	_

1	(27
2	_
3	_
4	(28
5	_
6	28)|27)
7	_
8	_
9	_
10	_
11	(9
12	_
13	(29)|9)
14	_

1	(9)
2	_
3	_
4	(30
5	_
6	_
7	_
8	_
9	(31)
10	_
11	_
12	_
13	_
14	(17
15	17)
16	_
17	(14
18	_
19	14)
20	(32
21	32)
22	_
23	_
24	_
25	_
26	_
27	_
28	(29)
29	_
30	(33
31	_
32	33)
33	30)
34	_

1	(9
2	_
3	(31
4	31)|9)
5	_
6	_
7	_
8	(34
9	_
10	_
11	(35)
12	_
13	_
14	(36
15	_
16	_
17	(37)
18	_
19	(1)|36)|34)
20	_

1	(38
2	38)

#end document export_1223
#begin document export_1224
1	_
2	(1
3	1)
4	_
5	(2)
6	_

1	_
2	(3
3	3)
4	_
5	(4
6	_
7	4)
8	_
9	_
10	_
11	_
12	(5)
13	_
14	(6
15	6)
16	_
17	(7)
18	_
19	(8
20	_
21	8)
22	_
23	_
24	(9)
25	_
26	(10
27	_
28	10)
29	_
30	_
31	(11|(8)
32	11)
33	_
34	_
35	_

1	_
2	(3)
3	(12
4	12)

1	(12)
2	_
3	_
4	_
5	(13
6	13)
7	_
8	_
9	(14
10	14)
11	_
12	(15
13	15)
14	_
15	_
16	(12)
17	_
18	_

1	(16
2	_
3	_
4	_
5	_
6	_
7	_
8	_
9	(17
10	17)
11	_
12	(18
13	(19)
14	_
15	_
16	_
17	_
18	_
19	_
20	(20
21	20)|18)|16)
22	_

1	(21
2	21)
3	_
4	_
5	_
6	(22
7	_
8	_
9	(23
10	23)
11	_
12	(23)
13	_
14	_
15	(24
16	24)
17	22)
18	_

1	(5
2	_
3	(25
4	_
5	25)|5)
6	_
7	(26|(5)
8	26)
9	_
10	_

1	(26
2	_
3	26)
4	_
5	(27)
6	_
7	(28
8	_
9	28)
10	_
11	_
12	(26)
13	_
14	_
15	_

1	(29
2	_
3	(30)|29)
4	_
5	_
6	(31)
7	_

1	(32
2	32)
3	_
4	_
5	_
6	_
7	(33
8	_
9	33)
10	_
11	(24
12	24)
13	_
14	_

1	_
2	_
3	_
4	_
5	_

1	(34
2	34)
3	_
4	(12)
5	_
6	_
7	(35)
8	_
9	_
10	_
11	(36
12	_
13	36)
14	_

1	_
2	(12)
3	_
4	(13
5	13)
6	_
7	_
8	_
9	_
10	_
11	(37
12	37)
13	_

1	_
2	(12)
3	_
4	_
5	(38
6	_
7	38)
8	_
9	_
10	_
11	(16
12	_
13	16)
14	_

1	_
2	_
3	(16)
4	_
5	(39
6	39)
7	_
8	_

1	(33
2	33)
3	_
4	_
5	_

1	(40
2	40)
3	_
4	(41
5	41)
6	_
7	_
8	_
9	_
10	(42)
11	_

1	(42)
2	_
3	_
4	(33
5	_
6	33)
7	_
8	(16
9	_
10	_
11	_
12	(43)
13	_
14	(44)
15	_
16	(45
17	45)
18	_
19	(46
20	46)
21	_
22	_
23	(47
24	_
25	(48
26	48)|47)|16)
27	_

1	_
2	(49)
3	_
4	(5)
5	(13
6	13)
7	_

1	_
2	_
3	_
4	(5)
5	_
6	_
7	_
8	(5)
9	(5)
10	_
11	_

1	_
2	_
3	(5)
4	_
5	_
6	(12)
7	_
8	_
9	_
10	_

1	_
2	(5)
3	_
4	(50
5	50)
6	_
7	_
8	(16
9	_
10	_
11	_
12	(51
13	51)|16)
14	_

1	_
2	(5)
3	_
4	_
5	(52
6	52)
7	_
8	_
9	_
10	(12)
11	_
12	(53
13	53)
14	(16
15	_
16	_
17	(31)|16)
18	_
19	_
20	_
21	_
22	(54
23	_
24	(40
25	40)|54)
26	_

1	_
2	(55
3	_
4	(56)|55)
5	_

1	(56)
2	_
3	(4
4	4)
5	_
6	_
7	_

1	(12)
2	_
3	_
4	(53)
5	_
6	(57
7	57)
8	_
9	_
10	_
11	_
12	_
13	_

1	_
2	(58)
3	_
4	_
5	(59
6	_
7	59)
8	_

1	(60
2	60)
3	_
4	_
5	(61
6	_
7	_
8	61)
9	_
10	_
11	_
12	(13
13	13)
14	_
15	_

1	(37
2	37)
3	_
4	(13)
5	_
6	_

1	_
2	_
3	_
4	_
5	_
6	_
7	_
8	_
9	_
10	_
11	_
12	_
13	_
14	(13)
15	_
16	_
17	_

1	_
2	_
3	_
4	_
5	_
6	_
7	(62
8	_
9	62)
10	_
11	_
12	(63
13	_
14	_
15	_
16	(64)
17	_
18	(65)
19	_
20	63)
21	_

1	_
2	(65)
3	_
4	_
5	(66
6	_
7	_
8	66)
9	_
10	(35
11	35)
12	_
13	(67
14	67)
15	_
16	(68
17	_
18	_
19	(69
20	69)
21	_
22	68)
23	_

1	_
2	_
3	_
4	_
5	(70
6	(71
7	_
8	_
9	(61)|71)|70)
10	(35
11	35)
12	_
13	_

1	(61
2	_
3	_
4	_
5	(72
6	72)
7	_
8	(73
9	73)
10	_
11	_
12	_
13	(74
14	_
15	74)
16	61)
17	_

1	_
2	_
3	(56
4	_
5	_
6	_
7	(60
8	_
9	_
10	_
11	(56
12	_
13	56)|60)|56)
14	_

1	(75
2	_
3	_
4	(3)|75)
5	_
6	(76
7	_
8	_
9	(61
10	61)|76)
11	_

1	_
2	_
3	_
4	(77
5	_
6	(78
7	_
8	78)|77)
9	(79)
10	_
11	_

1	_
2	_
3	(77)
4	(80
5	80)
6	_

1	_
2	(77)
3	(81)
4	_
5	_
6	_
7	(12)
8	(56
9	_
10	_
11	_
12	_
13	_
14	(51
15	_
16	51)
17	_
18	(82
19	(83
20	_
21	_
22	(3)|83)|82)|56)
23	_

1	_
2	_
3	_
4	(12)
5	(84)
6	_
7	_
8	_
9	_
10	(56)
11	_
12	_
13	_
14	_
15	(21
16	_
17	21)
18	_

1	_
2	_
3	_
4	_
5	(85)
6	_
7	(85
8	85)
9	_

1	_
2	(56
3	56)
4	_
5	_
6	_
7	_
8	_
9	(56)
10	_
11	(60
12	60)
13	_

1	(12)
2	_
3	_
4	_
5	_
6	_
7	_

1	(40
2	40)
3	_
4	(86
5	86)
6	_
7	(24
8	24)
9	_
10	_

1	_
2	(87
3	87)
4	_
5	(88
6	88)
7	_
8	_
9	_
10	_

1	_
2	(87)
3	_
4	(22
5	_
6	_
7	_
8	_
9	_
10	(88)
11	(56
12	56)
13	(21
14	21)
15	_
16	22)
17	_

1	(57
2	57)
3	_
4	_
5	(35
6	_
7	_
8	_
9	_
10	(24
11	24)|35)
12	_
13	(89|(57)
14	89)
15	_

1	(35|(57)
2	_
3	35)
4	_
5	(90|(35)
6	_
7	90)
8	_
9	_
10	_
11	(65)
12	_
13	_

1	_
2	(11|(35)
3	11)
4	_
5	_
6	_
7	_
8	_
9	(35)
10	_
11	_

1	_
2	(35)
3	_
4	(91|(35)
5	_
6	91)
7	_

1	_
2	_
3	(35)
4	_
5	(92
6	(36|(35)
7	36)|92)
8	_
9	_
10	_

1	_
2	(93)
3	_
4	(35)
5	_
6	(94)
7	_
8	(89)
9	_
10	(95)
11	_
12	_
13	_
14	_

1	_
2	(35)
3	_
4	(96
5	_
6	(35)|96)
7	_
8	(9)
9	_
10	(3)
11	_

1	(35)
2	_
3	(97
4	_
5	(98
6	98)|97)
7	_
8	_
9	_

1	_
2	(99
3	_
4	99)
5	_
6	(100)
7	_

1	(101
2	_
3	(61
4	61)|101)
5	_
6	_
7	_

1	(102)
2	_
3	_
4	(103
5	103)
6	_
7	(104)
8	_
9	_
10	(105
11	105)
12	_
13	(106)
14	(107)
15	_
16	_

1	(108)
2	_
3	_
4	(109
5	109)
6	_
7	(110)
8	_

1	_
2	(111
3	111)
4	_
5	(56)
6	_
7	(112
8	112)
9	_
10	_
11	(113)
12	_
13	_
14	(114)
15	_

1	_
2	(12)
3	_
4	(5)
5	_
6	_
7	_
8	_
9	_

1	_
2	(12)
3	_
4	_
5	_
6	_
7	(12)
8	_
9	(115
10	115)
11	_
12	_
13	_
14	(12)
15	(12)
16	_
17	_
18	(116
19	116)
20	_
21	_
22	_

1	(117
2	_
3	(118
4	118)|117)
5	_
6	(75
7	_
8	_
9	(119)|75)
10	_
11	_

1	(117)
2	_
3	_
4	(60)
5	_
6	_
7	(120
8	_
9	_
10	(29
11	_
12	_
13	(121
14	121)|29)|120)
15	_
16	_
17	_

1	(117)
2	_
3	_
4	(122
5	122)
6	_
7	(117)
8	_
9	(123
10	_
11	123)
12	_

1	_
2	_
3	_
4	(61
5	61)
6	_
7	_
8	_
9	(35)
10	_

1	_
2	(56)
3	_
4	_
5	_
6	(124
7	124)
8	_

1	_
2	(125)
3	_
4	(56
5	56)
6	_
7	_
8	_

1	_
2	(126
3	126)
4	_
5	_
6	_
7	_
8	(126)
9	_
10	(56)
11	_
12	_
13	_
14	_

1	_
2	(56)
3	_
4	(57
5	57)
6	_
7	(60
8	60)
9	_

1	_
2	(35)
3	_
4	_
5	(127)
6	_
7	_
8	_
9	_
10	(35)
11	_
12	_
13	_
14	_
15	_
16	_

1	(61
2	61)
3	_
4	(128
5	128)
6	_
7	_
8	(61)
9	_
10	(129
11	129)
12	_
13	_

1	(61
2	61)
3	_
4	_
5	_
6	_
7	_

1	_
2	(57)
3	_
4	(60
5	_
6	_
7	(61)|60)
8	(130)
9	_
10	(131)
11	_
12	(132)
13	_

1	_
2	_
3	_
4	(132)
5	_
6	(30)
7	_
8	(30)
9	_
10	_
11	(36
12	36)
13	_
14	(133)
15	_
16	_
17	_

1	_
2	(57)
3	_
4	(134
5	_
6	(28
7	28)|134)
8	_

1	_
2	(132)
3	(75)
4	_
5	_
6	_
7	(135
8	135)
9	_
10	(136)
11	_
12	_
13	_

#end document export_1224
#begin document export_1225
1	(1
2	_
3	(2)|1)

1	(3)
2	_
3	_
4	(4
5	_
6	_
7	4)
8	(5
9	_
10	_
11	_
12	(2)|5)
13	_
14	_

1	(6)
2	_
3	(7)
4	_
5	(8)
6	_
7	(9)
8	_
9	_
10	(10
11	_
12	_
13	(11
14	_
15	_
16	_
17	(12)|11)|10)
18	_
19	_
20	_

1	(3
2	3)
3	_
4	_
5	(13
6	13)
7	_
8	_
9	_
10	_
11	_

1	_
2	(14
3	14)
4	_
5	(15)
6	_
7	(2
8	2)
9	_
10	_
11	_
12	_
13	_
14	_
15	(3)
16	(16
17	_
18	_
19	(1)|16)
20	_

1	_
2	_
3	(17
4	_
5	_
6	_
7	(18
8	_
9	_
10	_
11	(7)|18)|17)
12	_
13	_
14	(3)
15	_
16	_
17	_
18	(5
19	_
20	_
21	_
22	(2)|5)
23	_
24	_
25	_
26	_
27	_
28	(4
29	(1
30	_
31	_
32	_
33	1)
34	_
35	_
36	_
37	4)
38	_
39	(19
40	19)
41	_
42	_

1	(1)
2	_
3	(20)
4	_
5	_
6	(21
7	21)
8	_
9	(2
10	2)
11	_
12	_
13	_
14	(22
15	22)
16	_
17	(23)
18	_
19	_

1	_
2	_
3	_
4	(24
5	_
6	24)
7	_
8	_
9	_
10	_
11	_
12	_
13	(1
14	1)
15	_
16	(2)
17	_
18	_

1	_
2	_
3	_
4	_
5	_

1	_
2	_
3	(25
4	25)
5	_
6	(3)
7	(4
8	_
9	_
10	4)
11	_
12	(2
13	_
14	_
15	2)
16	_
17	_

1	_
2	(4)
3	_
4	_
5	_
6	_
7	_
8	(26
9	_
10	(20
11	_
12	_
13	20)|26)
14	_

1	(27
2	_
3	_
4	(2)|27)
5	_
6	(27)
7	_
8	(28)
9	_
10	_
11	_
12	_

1	_
2	_
3	(29
4	_
5	29)
6	_
7	_
8	_
9	(30
10	_
11	_
12	(2)|30)
13	_
14	_
15	_
16	_
17	(31)
18	_
19	_
20	_

1	_
2	_
3	(2
4	_
5	2)
6	_
7	(32
8	32)
9	_

1	_
2	(33
3	33)
4	_
5	_
6	_
7	_
8	_
9	_
10	_
11	(2)
12	(34
13	_
14	(35
15	_
16	_
17	_
18	35)|34)
19	_
20	_

1	_
2	_
3	_
4	_
5	(33)
6	_
7	_
8	(33)
9	(33
10	_
11	33)
12	_
13	(36
14	36)
15	_

1	(33
2	_
3	33)
4	_
5	_
6	_
7	(37
8	_
9	_
10	_
11	_
12	(2
13	_
14	_
15	(38
16	38)|2)
17	_
18	(39
19	_
20	_
21	(2
22	_
23	(2
24	_
25	2)|2)|39)|37)
26	_
27	_
28	_
29	(40)
30	_
31	_
32	_

1	(41
2	_
3	(42
4	42)|41)
5	_
6	_
7	_
8	_
9	_

1	(2)
2	_
3	_
4	_
5	(43
6	43)
7	_
8	(44)
9	_
10	_
11	(32)
12	_

1	_
2	_
3	(45
4	_
5	45)
6	(46
7	_
8	_
9	(47
10	47)|46)
11	_
12	_

1	_
2	_
3	(45
4	_
5	_
6	(45
7	_
8	_
9	45)|45)
10	_
11	(48)
12	_
13	_

1	_
2	_
3	_
4	(49
5	49)
6	_
7	(50
8	50)
9	_
10	(51
11	51)
12	(45
13	45)
14	(52
15	52)
16	_
17	_
18	_
19	_
20	(45
21	45)
22	(53)
23	_
24	(54)
25	_
26	(55)
27	_
28	_
29	(56
30	(57
31	57)|56)
32	_
33	(58)
34	_
35	_

1	(59
2	59)
3	_
4	(48
5	48)
6	_
7	_
8	(60
9	60)
10	_
11	_
12	_

1	_
2	_
3	_
4	_
5	_
6	_
7	(45
8	45)
9	(52
10	52)
11	_
12	_
13	_

1	_
2	_
3	(61
4	61)
5	_
6	_
7	_

1	(48
2	48)
3	_
4	_
5	_
6	_
7	_
8	_
9	(62
10	62)
11	(63)
12	_
13	(64)
14	_
15	_
16	_
17	_

1	(65)

#end document export_1225
#begin document export_1232
1	(1
2	_
3	(2)|1)

1	(3)
2	_
3	(4)
4	_
5	_
6	(5
7	_
8	_
9	_
10	(6
11	6)
12	_
13	(2
14	_
15	2)|5)
16	_
17	_
18	(7)
19	(8
20	_
21	8)
22	_
23	_

1	_
2	(9
3	9)
4	_
5	_
6	_
7	(10
8	_
9	10)
10	(11
11	_
12	_
13	(11)
14	(10)
15	_
16	(12
17	12)
18	_
19	(13)
20	_
21	(14
22	14)
23	_
24	11)
25	_

1	_
2	(15
3	(16
4	_
5	_
6	(17
7	_
8	17)|16)
9	_
10	(18
11	_
12	_
13	18)|15)
14	_
15	_
16	(19
17	_
18	19)
19	(20
20	20)
21	_
22	_
23	_

1	(10
2	_
3	10)
4	_
5	(21
6	21)
7	_
8	_
9	(7)
10	_
11	(22
12	_
13	_
14	22)
15	_
16	_
17	_

1	_
2	_
3	(9
4	_
5	9)
6	_
7	_
8	(23
9	23)
10	_
11	_
12	_
13	_

1	(9
2	_
3	9)
4	_
5	_
6	(5
7	_
8	_
9	_
10	(7)|5)
11	_
12	(14
13	_
14	_
15	(24)|14)
16	(25
17	25)
18	_
19	_

1	(26
2	(27
3	27)|26)
4	_
5	_
6	(7)
7	(28)
8	_

1	(29
2	_
3	(30
4	30)|29)
5	_
6	_
7	(19
8	_
9	19)
10	_
11	(31)
12	(13
13	_
14	_
15	_
16	(10)
17	_
18	(2
19	_
20	2)|13)
21	_
22	_

1	(16
2	16)
3	_
4	(32
5	_
6	_
7	(30
8	30)|32)
9	_

1	_
2	(16)
3	(33
4	_
5	(34)
6	_
7	(35)
8	_
9	33)
10	_
11	_
12	_
13	(18
14	18)
15	(16)
16	_
17	_
18	_

#end document export_1232
#begin document export_1235
1	_
2	_
3	_
4	_

1	(1
2	1)
3	_
4	(2)
5	_
6	(3)
7	_
8	_
9	(4
10	_
11	(5
12	_
13	5)
14	_
15	(6
16	6)
17	_
18	_
19	4)
20	_
21	_
22	(7
23	_
24	(8
25	_
26	8)
27	_
28	_
29	7)
30	_
31	_
32	(9)
33	_
34	(10|(7)
35	_
36	_
37	(11
38	11)|10)
39	_
40	_

1	(7)
2	_
3	(12
4	12)
5	_
6	_
7	_
8	(4
9	_
10	(13)
11	_
12	(13)
13	(13
14	_
15	(14)|13)
16	4)
17	_

1	(7
2	(15
3	15)
4	_
5	7)
6	_
7	(7
8	_
9	_
10	(7)
11	(7)
12	_
13	(16|(7)
14	_
15	_
16	(17
17	17)
18	16)
19	_
20	_
21	_
22	(18
23	_
24	_
25	(19)|18)
26	_
27	7)
28	_

1	_
2	_
3	(7)
4	(7)
5	_
6	_
7	_
8	_
9	_
10	(20
11	20)
12	_
13	(10)
14	_
15	_
16	_
17	_

1	(21
2	_
3	_
4	(20
5	20)|21)
6	_
7	_
8	(22
9	22)
10	_
11	(9)
12	_
13	(23
14	23)
15	_
16	_

1	(24
2	24)
3	_
4	_
5	(25
6	_
7	_
8	_
9	(26
10	26)
11	_
12	_
13	_
14	_
15	(13)
16	_
17	(10
18	_
19	_
20	_
21	10)|25)
22	_
23	_
24	(27
25	27)
26	_
27	(28
28	_
29	(29)|28)
30	_

#end document export_1235
#begin document export_1236
1	(1)

1	(3|(2
2	2)
3	_
4	_
5	_
6	(4
7	4)|3)

1	(5
2	_
3	_
4	_
5	_
6	(6)
7	_
8	_
9	(7
10	_
11	(8
12	8)
13	_
14	(9)|7)|5)

1	(10)
2	_
3	_
4	(11
5	11)
6	_
7	(3
8	_
9	_
10	(12
11	12)|3)
12	_
13	_
14	_
15	_
16	_
17	_

1	_
2	(13)
3	_
4	(14
5	14)
6	(15
7	_
8	_
9	_
10	(16
11	_
12	_
13	16)
14	(7
15	7)
16	_
17	(17
18	_
19	17)
20	15)
21	_

1	(18
2	_
3	_
4	_
5	_
6	_
7	(3
8	3)
9	_
10	_
11	(8
12	8)
13	_
14	_
15	(19
16	_
17	_
18	_
19	_
20	(12)|19)
21	_
22	18)
23	_

1	_
2	(3)
3	(16
4	16)
5	_
6	_

1	(5
2	5)
3	_
4	(16
5	_
6	_
7	(12
8	12)|16)
9	_
10	(5)
11	_
12	_
13	_

1	(20
2	_
3	(3
4	3)
5	_
6	(21)
7	_
8	_
9	_
10	(8
11	8)|20)
12	_
13	_
14	_
15	_
16	_

1	_
2	_
3	_
4	_
5	_
6	_
7	_
8	(5)
9	_
10	(22
11	_
12	_
13	_
14	(22)
15	_
16	_
17	_
18	_
19	_
20	_
21	_
22	_
23	(22)
24	_
25	(23
26	23)
27	22)
28	_

1	_
2	(24
3	_
4	_
5	(8
6	8)|24)
7	_
8	_
9	(25
10	_
11	_
12	_
13	_
14	(26)|25)
15	_

1	_
2	_

1	(5)
2	_
3	_
4	_
5	(20
6	_
7	_
8	(8
9	8)|20)
10	_
11	(20
12	20)
13	_
14	_
15	(27
16	_
17	(17
18	17)
19	_
20	(28
21	_
22	(29
23	29)
24	_
25	_
26	_
27	(8)
28	_
29	(30
30	30)
31	_
32	(17
33	17)
34	_
35	28)|27)
36	_

1	_
2	(9)
3	_
4	(31
5	_
6	31)
7	_

1	_
2	_
3	_
4	(5)
5	(32
6	32)
7	_
8	(17
9	17)
10	_
11	_

1	_
2	(33
3	_
4	_
5	_
6	_
7	(21)|33)
8	_
9	_
10	_
11	(33)
12	_
13	(34
14	34)
15	(35
16	_
17	_
18	_
19	_
20	(35)
21	_
22	(20
23	_
24	(36
25	36)|20)
26	_
27	35)
28	_

1	_
2	_
3	_
4	(33)
5	_
6	_
7	_
8	_

1	_
2	(37
3	37)
4	_
5	(38)
6	(38)
7	_
8	(34
9	_
10	34)
11	_
12	_
13	_

1	_
2	_
3	_
4	_
5	_
6	_
7	_
8	(39
9	_
10	(17
11	17)|39)
12	_
13	_
14	_
15	_
16	_
17	(5)
18	_
19	(32
20	_
21	(29
22	29)|32)
23	_
24	(4
25	4)
26	_
27	(40
28	40)
29	_
30	_
31	_
32	_
33	_
34	(39)
35	_
36	(41
37	_
38	_
39	41)
40	_
41	_
42	(42
43	42)
44	_
45	_
46	_

1	_
2	_
3	_
4	_
5	(3
6	3)
7	_
8	_
9	_
10	_
11	_
12	_
13	_
14	_
15	_
16	(9)
17	_

1	(3)
2	_
3	(43
4	_
5	_
6	_
7	_
8	_
9	(43)
10	(5)
11	_
12	_
13	_
14	43)
15	_

1	(5)
2	_
3	_
4	(44
5	_
6	44)
7	(42
8	_
9	42)
10	_
11	_

1	(45)
2	_
3	(45)
4	_
5	(46
6	46)
7	_
8	(47
9	_
10	_
11	(48
12	_
13	_
14	48)|47)
15	_
16	(49
17	49)
18	_

1	_
2	(49
3	49)
4	_
5	(50
6	50)
7	_
8	_
9	_

1	_
2	(51
3	51)
4	_
5	_
6	(19|(5)
7	19)
8	_
9	_
10	_
11	_
12	_

1	_
2	(52)
3	_
4	_
5	(53
6	_
7	53)
8	_
9	(42
10	42)
11	_
12	_
13	_

1	_
2	(54
3	54)
4	_
5	_
6	_
7	(54)
8	_
9	_
10	(55
11	55)
12	_
13	_
14	_

1	(52
2	52)
3	_
4	_
5	_
6	(5)
7	(56
8	_
9	_
10	_
11	_
12	56)
13	_
14	_
15	_
16	_
17	_
18	(36
19	_
20	_
21	_
22	36)
23	_
24	_
25	_
26	_
27	_

1	(36
2	36)
3	_
4	_
5	_
6	(36
7	_
8	_
9	36)
10	_
11	(57
12	_
13	(51
14	51)|57)
15	_

1	_
2	(58)
3	_
4	_
5	_
6	_
7	_
8	_
9	_
10	(59
11	_
12	_
13	_
14	(51
15	_
16	51)|59)
17	_
18	_
19	(60
20	60)
21	_
22	_
23	_
24	_

1	_
2	_
3	_
4	(61
5	61)
6	_
7	(3
8	3)
9	_
10	(4
11	4)
12	_
13	_
14	_
15	(62
16	_
17	62)
18	_
19	(63
20	63)
21	_
22	_
23	(48
24	48)
25	_
26	_
27	_
28	_

1	(50
2	_
3	(7
4	7)|50)
5	_
6	(50)
7	_
8	(64
9	_
10	64)
11	_
12	_
13	_
14	_
15	_
16	(5)
17	_
18	(42
19	_
20	_
21	(47
22	_
23	_
24	(48
25	_
26	_
27	48)|47)|42)
28	_
29	(65
30	(66
31	66)|65)
32	_
33	_
34	_
35	(67
36	_
37	(68
38	_
39	_
40	(62
41	62)
42	_
43	(17
44	17)
45	68)|67)
46	_

1	_
2	(49
3	49)
4	_
5	(69)
6	_
7	_
8	_
9	_

1	_
2	_
3	(62
4	_
5	_
6	_
7	_
8	(70
9	70)|62)
10	_
11	_
12	(24
13	24)
14	_
15	_
16	_
17	_
18	(69)
19	(69)
20	_
21	_
22	_

1	_
2	(24)
3	_
4	(44
5	44)
6	_
7	_

1	(63
2	_
3	_
4	_
5	(71
6	_
7	_
8	_
9	71)|63)
10	_
11	_
12	_
13	(72
14	72)
15	_
16	(73)
17	_
18	_
19	_
20	_

1	(5)
2	_
3	_
4	_
5	_
6	_
7	(74
8	74)
9	_
10	_
11	_
12	(4
13	4)
14	_
15	_
16	_
17	_
18	_
19	_
20	_
21	(5)
22	_
23	_
24	(65
25	(75
26	75)|65)
27	(76
28	_
29	76)
30	_
31	_
32	_
33	_

1	_
2	(69)
3	(69)
4	_
5	_
6	_
7	(77
8	77)
9	_

1	(5)
2	_
3	_
4	(68)
5	(78
6	_
7	_
8	(79
9	79)
10	_
11	78)
12	_

1	(80
2	80)
3	_
4	_
5	_
6	(81
7	(82
8	82)
9	_
10	_
11	_
12	(83
13	_
14	83)
15	_
16	_
17	_
18	_
19	_
20	_
21	_
22	(5)|81)
23	_

1	(1)
2	_
3	(84
4	84)

1	(5
2	_
3	_
4	_
5	_
6	(6
7	_
8	_
9	6)|5)
10	_
11	_
12	(5
13	(85
14	_
15	(86
16	86)|85)|5)
17	_

1	(85
2	85)
3	_
4	_
5	(85
6	_
7	85)
8	_
9	_

#end document export_1236
#begin document export_1237
1	(1)

1	(2
2	2)

1	(3
2	3)
3	_
4	_
5	(4)
6	_
7	_

1	(5
2	_
3	(6
4	_
5	_
6	(7
7	_
8	_
9	(8|(3)
10	_
11	_
12	(9
13	9)|8)|7)|6)|5)
14	_
15	_
16	_
17	_
18	_

1	(10
2	10)
3	_
4	(11
5	_
6	(12
7	12)|11)
8	_

1	_
2	(11
3	11)
4	_
5	(10)
6	_
7	(13
8	_
9	_
10	_
11	13)
12	_
13	_
14	_
15	_
16	_
17	(14
18	14)
19	_
20	(15|(10)
21	15)
22	_
23	(16
24	16)
25	_
26	_

1	_
2	_
3	(17)
4	_
5	(18
6	18)
7	_
8	_
9	(19
10	(20
11	_
12	_
13	_
14	_
15	20)
16	19)
17	_
18	_
19	_
20	_
21	_
22	_

1	(21
2	_
3	_
4	(21)
5	_
6	(22
7	_
8	(23
9	_
10	23)
11	22)
12	_
13	_
14	_
15	(5
16	_
17	_
18	_
19	(24)|5)
20	_
21	_
22	21)
23	_
24	_
25	(17)
26	_
27	_
28	_
29	_
30	_
31	(25
32	_
33	_
34	_
35	(26)|25)
36	_
37	(27
38	_
39	(23
40	_
41	_
42	_
43	23)|27)
44	(28
45	_
46	(29)|28)
47	_

1	_
2	_
3	_
4	(30)
5	_
6	_
7	_
8	_
9	_
10	(20
11	(31
12	31)
13	_
14	20)
15	(32
16	_
17	_
18	_
19	_
20	_
21	_
22	(33
23	33)|32)
24	_
25	_
26	_
27	(30)
28	_
29	_
30	_
31	(34
32	_
33	_
34	_
35	(35)|34)
36	(36
37	_
38	(17
39	_
40	_
41	_
42	_
43	(37|(30)
44	37)|17)|36)
45	_
46	_
47	_
48	_
49	(38
50	38)
51	_
52	(2
53	_
54	_
55	2)
56	_

1	(39
2	_
3	(40|(10)
4	40)|39)
5	_
6	(10)
7	_
8	(41
9	(42
10	_
11	_
12	(43)|42)
13	_
14	_
15	_
16	41)
17	_
18	_
19	_
20	_
21	(23)
22	_
23	_
24	(44)
25	_

1	(10)
2	_
3	(10)
4	_
5	_
6	(45
7	_
8	_
9	_
10	_
11	(45)
12	(46
13	_
14	(47
15	47)
16	_
17	(48
18	48)|46)
19	_
20	(47)
21	_
22	_
23	_
24	_
25	(49
26	_
27	(50
28	(51
29	51)|50)|49)|45)
30	_

1	_
2	_
3	(52
4	_
5	_
6	_
7	(4
8	4)|52)
9	_
10	_
11	_
12	_
13	_
14	_

1	_
2	(53
3	_
4	_
5	_
6	_
7	(10)
8	_
9	(54
10	_
11	_
12	(55
13	55)
14	(56
15	_
16	_
17	56)|54)
18	_
19	_
20	_
21	_
22	(57
23	_
24	(20
25	20)|57)|53)
26	_
27	_
28	(58
29	_
30	(59
31	59)|58)
32	_

1	_
2	_
3	_
4	(60
5	_
6	_
7	(61
8	_
9	(62
10	62)|61)|60)
11	_
12	(64|(63)
13	64)
14	_

1	_
2	_
3	(65)
4	_
5	_
6	_
7	_
8	(66)
9	_

1	(65)
2	_
3	_
4	_
5	_
6	(20
